"ID","MONTHS_IN_BUSINESS","OPERATOR_TYPE","EMPLOYEE_TYPE","EMPLOYEE_COUNT","NUM_ACCOUNTS_SERVED","SECTOR","CREDIT_TERM_REQUESTED","LOCATIONS_NUMBER_SERVICED","OWN_REALTY","CAPITAL_GAIN","CAPITAL_LOSS","CONTRACTS_AWARDED","NATIVE_COUNTRY"
82783,53,"State","HS-grad",9,1,"Exec-managerial","6",1,"Y",0,0,40,"United-States"
214858,28,"Private","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,40,"United-States"
170230,41,"Private","Bachelors",13,1,"Exec-managerial","18",1,"N",0,0,45,"United-States"
209344,40,"Self-emp-inc","HS-grad",9,1,"Adm-clerical","18",1,"N",0,0,15,"?"
90406,35,"Private","11th",7,6,"Sales","24+",1,"N",0,0,40,"United-States"
299813,41,"Self-emp-inc","9th",5,6,"Sales","24+",1,"N",0,0,70,"Dominican-Republic"
188064,28,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,35,"Canada"
246117,53,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,40,"Mexico"
132749,26,"Private","Some-college",10,5,"Other-service","12",1,"N",0,0,45,"United-States"
201099,28,"State","HS-grad",9,5,"Transport-moving","12",2,"N",0,0,40,"United-States"
97490,27,"Private","Some-college",10,1,"Craft-repair","18",1,"N",0,0,40,"United-States"
221252,27,"Private","HS-grad",9,5,"Adm-clerical","6",5,"N",0,0,8,"United-States"
116991,26,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
161691,53,"Private","HS-grad",9,0,"Sales","6",1,"N",0,0,35,"United-States"
107793,34,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,40,"Germany"
194514,50,"Self-emp-inc","Masters",14,5,"Prof-specialty","6",2,"Y",0,0,50,"Trinadad&Tobago"
278502,30,"Private","HS-grad",9,1,"Adm-clerical","18",2,"N",0,0,62,"United-States"
343742,47,"Private","HS-grad",9,4,"Craft-repair","18",2,"Y",0,0,40,"United-States"
204074,27,"?","HS-grad",9,5,"?","6",1,"Y",0,0,40,"United-States"
31965,55,"Global","Some-college",10,6,"Adm-clerical","3",1,"Y",0,0,40,"United-States"
143604,21,"Private","Some-college",10,5,"Other-service","12",1,"N",0,0,29,"?"
174308,35,"Private","Some-college",10,5,"Transport-moving","12",1,"Y",0,0,40,"United-States"
162551,31,"Self-emp-not-inc","12th",8,6,"Sales","24+",4,"N",0,0,50,"?"
372525,39,"Self-emp-inc","Masters",14,6,"Exec-managerial","3",1,"Y",0,0,60,"United-States"
75167,30,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,55,"United-States"
176296,39,"Private","HS-grad",9,6,"Transport-moving","3",2,"Y",0,1887,40,"United-States"
93518,19,"Private","Some-college",10,5,"Sales","12",1,"N",0,0,20,"United-States"
126797,25,"?","HS-grad",9,2,"?","6",1,"Y",0,0,40,"United-States"
25124,57,"Self-emp-not-inc","HS-grad",9,6,"Other-service","3",1,"Y",0,0,60,"United-States"
112137,21,"Private","Some-college",10,5,"Prof-specialty","9",4,"N",0,0,20,"South"
58798,30,"?","7th-8th",4,0,"?","6",1,"N",0,0,44,"United-States"
21472,25,"Self-emp-not-inc","Some-college",10,5,"Other-service","6",1,"N",0,0,22,"United-States"
90969,32,"Private","Assoc-voc",11,6,"Transport-moving","3",1,"Y",0,0,45,"United-States"
149734,26,"Private","HS-grad",9,4,"Craft-repair","18",2,"N",0,1594,40,"United-States"
52849,42,"Private","Some-college",10,6,"Machine-op-inspct","3",1,"Y",0,0,40,"United-States"
106347,39,"Self-emp-not-inc","Some-college",10,1,"Sales","18",1,"Y",0,0,47,"United-States"
199735,48,"Private","Bachelors",13,1,"Priv-house-serv","6",1,"N",0,0,44,"Germany"
488541,24,"Private","Some-college",10,5,"Other-service","18",2,"N",0,0,35,"United-States"
403911,46,"Private","Assoc-voc",11,6,"Craft-repair","3",2,"Y",0,0,40,"United-States"
172991,53,"Private","Some-college",10,6,"Sales","3",1,"Y",0,0,25,"United-States"
210945,36,"Global","Some-college",10,6,"Adm-clerical","3",1,"Y",0,0,70,"United-States"
157446,34,"Private","HS-grad",9,1,"Craft-repair","18",1,"Y",0,0,45,"United-States"
109390,25,"Private","HS-grad",9,5,"Transport-moving","12",1,"Y",0,0,70,"United-States"
134886,33,"Private","Some-college",10,5,"Adm-clerical","12",1,"N",99999,0,30,"United-States"
144579,45,"Private","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
203488,31,"Global","Assoc-acdm",12,5,"Adm-clerical","6",1,"Y",0,0,40,"United-States"
202871,21,"Private","HS-grad",9,5,"Machine-op-inspct","12",1,"Y",0,0,20,"United-States"
175412,33,"Private","9th",5,1,"Craft-repair","18",1,"Y",114,0,55,"United-States"
336906,44,"Private","Some-college",10,1,"Adm-clerical","18",1,"N",0,0,40,"United-States"
177596,34,"Private","Assoc-voc",11,6,"Exec-managerial","24+",1,"N",0,0,40,"Puerto-Rico"
79448,30,"Private","Some-college",10,1,"Adm-clerical","18",1,"N",0,0,10,"United-States"
191731,32,"State","Some-college",10,5,"Adm-clerical","18",2,"N",0,0,40,"United-States"
233014,46,"?","HS-grad",9,1,"?","6",2,"N",0,0,40,"United-States"
133937,29,"Private","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
219211,20,"Private","Some-college",10,5,"Other-service","12",1,"Y",0,0,20,"United-States"
94529,35,"Regional","HS-grad",9,1,"Protective-serv","18",1,"N",0,0,40,"United-States"
247547,35,"Private","HS-grad",9,4,"Prof-specialty","9",2,"N",0,0,40,"United-States"
29361,29,"Private","HS-grad",9,5,"Other-service","6",1,"N",0,0,38,"United-States"
166851,21,"Private","HS-grad",9,5,"Machine-op-inspct","9",1,"Y",0,0,40,"United-States"
197069,43,"Global","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,0,40,"Philippines"
153588,33,"Private","HS-grad",9,6,"Machine-op-inspct","3",1,"Y",0,0,40,"United-States"
151369,61,"Global","Prof-school",15,6,"Prof-specialty","3",1,"Y",0,0,50,"United-States"
174112,42,"Private","Masters",14,5,"Prof-specialty","6",1,"N",0,0,40,"United-States"
520033,33,"Private","12th",8,6,"Adm-clerical","24+",1,"N",0,0,40,"United-States"
194828,35,"Regional","Some-college",10,5,"Prof-specialty","12",2,"N",0,0,40,"United-States"
216908,32,"?","HS-grad",9,6,"?","3",1,"Y",0,0,24,"United-States"
126613,22,"Private","Some-college",10,5,"Sales","12",1,"N",0,0,20,"United-States"
26254,61,"Private","HS-grad",9,1,"Exec-managerial","6",1,"N",0,0,40,"United-States"
54042,28,"Private","Assoc-voc",11,5,"Other-service","6",1,"N",2463,0,35,"United-States"
67804,24,"Private","HS-grad",9,5,"Other-service","12",2,"Y",0,0,40,"United-States"
53481,58,"State","Masters",14,5,"Prof-specialty","6",1,"Y",0,0,35,"United-States"
412379,42,"Private","HS-grad",9,6,"Handlers-cleaners","3",1,"Y",0,0,40,"United-States"
220187,56,"Private","Some-college",10,6,"Sales","3",1,"Y",0,0,45,"United-States"
256141,26,"?","Some-college",10,5,"?","12",1,"N",0,0,40,"United-States"
268222,25,"Private","HS-grad",9,4,"Handlers-cleaners","18",2,"N",0,0,40,"United-States"
99131,59,"Private","HS-grad",9,6,"Adm-clerical","24+",1,"N",0,0,40,"United-States"
115498,65,"Self-emp-not-inc","Bachelors",13,6,"Sales","3",1,"Y",3818,0,10,"United-States"
317847,57,"Private","Masters",14,1,"Exec-managerial","6",1,"Y",0,2824,50,"United-States"
98389,36,"Private","Assoc-acdm",12,6,"Exec-managerial","3",1,"Y",0,0,44,"United-States"
173704,42,"Private","Some-college",10,6,"Sales","3",1,"Y",0,1887,50,"United-States"
211177,18,"?","12th",8,5,"?","9",2,"Y",0,0,20,"United-States"
115443,18,"Private","11th",7,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
65078,28,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
24896,20,"Private","HS-grad",9,6,"Adm-clerical","24+",1,"N",0,0,20,"United-States"
184710,19,"Private","Some-college",10,5,"Tech-support","12",1,"Y",0,0,30,"United-States"
410450,28,"Private","Bachelors",13,1,"Other-service","18",1,"N",0,0,48,"England"
83893,37,"Private","Assoc-voc",11,6,"Adm-clerical","3",1,"Y",0,0,40,"United-States"
113309,23,"Private","Some-college",10,5,"Transport-moving","6",1,"Y",0,0,40,"United-States"
160625,60,"Private","Some-college",10,1,"Craft-repair","6",1,"Y",0,0,47,"United-States"
340043,17,"State","12th",8,5,"Adm-clerical","12",1,"N",0,0,12,"United-States"
48976,37,"State","Bachelors",13,5,"Prof-specialty","6",1,"N",4865,0,45,"United-States"
243875,29,"Regional","Assoc-voc",11,1,"Adm-clerical","12",1,"Y",0,0,40,"United-States"
554206,34,"Private","HS-grad",9,4,"Transport-moving","6",2,"Y",0,0,20,"United-States"
361888,36,"Private","Some-college",10,6,"Craft-repair","3",1,"Y",0,0,40,"?"
205359,37,"Self-emp-not-inc","Some-college",10,6,"Exec-managerial","24+",1,"N",0,0,15,"United-States"
167281,47,"Regional","Bachelors",13,6,"Other-service","3",1,"Y",0,0,40,"United-States"
35663,22,"Private","HS-grad",9,5,"Other-service","6",1,"N",0,0,40,"United-States"
357437,61,"Private","HS-grad",9,6,"Other-service","3",1,"Y",0,0,40,"United-States"
390856,57,"Private","5th-6th",3,6,"Farming-fishing","3",1,"Y",0,0,45,"Mexico"
331615,33,"Global","Doctorate",16,6,"Prof-specialty","3",1,"Y",0,1848,40,"United-States"
202415,54,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
180032,40,"Private","Masters",14,5,"Prof-specialty","6",1,"N",0,1669,40,"United-States"
77247,40,"Private","12th",8,6,"Craft-repair","3",1,"Y",0,0,50,"United-States"
101795,40,"State","HS-grad",9,5,"Protective-serv","6",1,"Y",0,0,42,"United-States"
272019,35,"Private","11th",7,6,"Craft-repair","3",1,"Y",0,2057,40,"United-States"
198068,32,"Private","11th",7,5,"Transport-moving","12",1,"Y",0,0,40,"United-States"
199326,49,"Self-emp-not-inc","Some-college",10,6,"Sales","3",1,"Y",0,0,50,"United-States"
178841,31,"Private","HS-grad",9,5,"Adm-clerical","6",1,"N",0,0,40,"United-States"
136951,58,"Private","Bachelors",13,6,"Adm-clerical","3",4,"Y",0,0,40,"Philippines"
109240,26,"Self-emp-inc","Bachelors",13,5,"Exec-managerial","6",1,"Y",0,0,50,"United-States"
128876,35,"Self-emp-not-inc","7th-8th",4,6,"Farming-fishing","3",1,"Y",0,0,40,"United-States"
103358,25,"Private","Some-college",10,5,"Machine-op-inspct","12",1,"Y",0,0,40,"India"
354408,43,"Private","12th",8,6,"Adm-clerical","3",2,"Y",0,0,40,"United-States"
206051,32,"Private","Some-college",10,5,"Adm-clerical","6",1,"Y",0,0,35,"United-States"
155659,45,"Private","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,0,60,"United-States"
143299,48,"Private","HS-grad",9,5,"Machine-op-inspct","6",2,"Y",0,0,40,"United-States"
252210,31,"Private","5th-6th",3,5,"Other-service","12",1,"Y",0,0,40,"Mexico"
129240,20,"?","Some-college",10,5,"?","12",1,"N",0,0,25,"United-States"
398918,28,"Private","HS-grad",9,5,"Tech-support","6",1,"Y",0,0,40,"United-States"
240612,50,"Self-emp-not-inc","Bachelors",13,1,"Prof-specialty","6",1,"N",0,0,60,"United-States"
429346,22,"Private","HS-grad",9,5,"Adm-clerical","9",2,"Y",0,0,40,"United-States"
123718,19,"Private","Some-college",10,5,"Sales","12",1,"N",0,0,20,"United-States"
455379,38,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,63,"United-States"
376416,23,"Private","HS-grad",9,5,"Transport-moving","12",1,"Y",0,0,40,"United-States"
234663,24,"Self-emp-inc","Bachelors",13,5,"Exec-managerial","12",1,"Y",0,0,40,"United-States"
282142,26,"Private","Assoc-voc",11,6,"Exec-managerial","24+",1,"N",0,0,40,"United-States"
208049,45,"Regional","HS-grad",9,1,"Tech-support","18",1,"N",0,0,40,"United-States"
68539,88,"Private","Some-college",10,1,"Adm-clerical","18",1,"N",0,0,40,"United-States"
126501,19,"Private","11th",7,5,"Adm-clerical","12",5,"N",0,0,15,"South"
186452,24,"Private","HS-grad",9,5,"Exec-managerial","6",1,"Y",0,0,50,"United-States"
127184,84,"?","5th-6th",3,6,"?","3",1,"Y",0,0,20,"United-States"
165267,48,"Private","10th",6,6,"Farming-fishing","3",2,"Y",0,0,40,"United-States"
124733,46,"Private","Some-college",10,6,"Craft-repair","3",4,"Y",0,0,40,"Vietnam"
149726,31,"Self-emp-inc","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,50,"United-States"
41374,58,"Private","HS-grad",9,0,"Adm-clerical","18",5,"Y",0,0,40,"United-States"
329759,35,"State","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
212433,36,"Private","HS-grad",9,5,"Craft-repair","12",2,"Y",0,0,40,"United-States"
185099,36,"Private","Prof-school",15,6,"Prof-specialty","3",1,"Y",0,0,55,"United-States"
126754,47,"State","Masters",14,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
122497,57,"Private","9th",5,0,"Other-service","18",2,"Y",0,0,52,"?"
118056,30,"Private","Some-college",10,2,"Exec-managerial","18",1,"N",0,0,45,"United-States"
200892,30,"State","Masters",14,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
200790,19,"?","12th",8,6,"?","9",1,"N",15024,0,40,"United-States"
84119,30,"Self-emp-inc","Bachelors",13,5,"Exec-managerial","12",1,"Y",0,0,43,"United-States"
197918,23,"State","Some-college",10,5,"Protective-serv","12",1,"Y",0,0,40,"United-States"
150533,41,"Self-emp-not-inc","Prof-school",15,6,"Prof-specialty","3",1,"Y",0,0,50,"United-States"
443742,52,"Private","Some-college",10,1,"Exec-managerial","6",1,"Y",0,0,60,"United-States"
104423,27,"Private","Assoc-acdm",12,5,"Adm-clerical","6",1,"Y",0,0,40,"United-States"
169133,59,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,45,"United-States"
185551,21,"Private","HS-grad",9,5,"Sales","12",1,"N",0,0,36,"United-States"
174486,60,"Private","HS-grad",9,0,"Machine-op-inspct","6",1,"N",0,0,40,"United-States"
50468,69,"Regional","Prof-school",15,6,"Adm-clerical","3",1,"Y",0,0,34,"United-States"
196943,24,"Private","HS-grad",9,5,"Sales","12",1,"Y",0,0,40,"United-States"
120691,19,"Private","HS-grad",9,5,"Sales","12",2,"Y",0,0,25,"United-States"
198815,60,"Regional","Assoc-acdm",12,6,"Prof-specialty","3",1,"Y",0,0,20,"Mexico"
22186,64,"Private","Some-college",10,0,"Tech-support","6",1,"N",0,0,35,"United-States"
188069,39,"Self-emp-inc","Assoc-voc",11,6,"Exec-managerial","3",1,"Y",0,0,60,"United-States"
233149,51,"Private","Assoc-acdm",12,6,"Exec-managerial","3",1,"Y",0,0,45,"United-States"
138358,51,"Private","10th",6,1,"Craft-repair","6",2,"N",0,0,35,"United-States"
338013,25,"Private","Some-college",10,1,"Tech-support","6",1,"N",0,0,40,"United-States"
332666,17,"?","10th",6,5,"?","12",1,"N",0,0,4,"United-States"
166339,37,"Private","Some-college",10,1,"Tech-support","18",1,"N",0,0,40,"United-States"
392886,74,"Self-emp-not-inc","HS-grad",9,0,"Farming-fishing","6",1,"N",0,0,14,"United-States"
141838,26,"Regional","Bachelors",13,6,"Exec-managerial","3",2,"Y",0,0,40,"United-States"
520759,23,"Private","HS-grad",9,5,"Other-service","6",2,"Y",0,0,30,"United-States"
37345,57,"Self-emp-inc","Prof-school",15,6,"Prof-specialty","3",1,"Y",0,0,36,"United-States"
387779,20,"Private","11th",7,5,"Transport-moving","12",1,"Y",0,0,15,"United-States"
201531,37,"Private","HS-grad",9,6,"Farming-fishing","3",1,"Y",0,0,40,"United-States"
123598,46,"Private","Bachelors",13,6,"Sales","3",1,"Y",0,0,40,"United-States"
380614,39,"Private","Some-college",10,1,"Prof-specialty","6",1,"N",0,0,45,"United-States"
83859,40,"Private","HS-grad",9,0,"Machine-op-inspct","12",1,"N",0,0,30,"United-States"
24790,50,"Regional","HS-grad",9,6,"Handlers-cleaners","3",1,"Y",0,0,40,"United-States"
266820,25,"Private","Preschool",1,5,"Farming-fishing","6",1,"Y",0,0,35,"Mexico"
85440,44,"Private","HS-grad",9,6,"Adm-clerical","3",1,"Y",0,0,45,"United-States"
421837,41,"Private","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,40,"United-States"
404062,30,"Self-emp-not-inc","HS-grad",9,6,"Prof-specialty","3",1,"Y",0,1977,15,"United-States"
224566,38,"Private","Assoc-voc",11,6,"Handlers-cleaners","3",1,"Y",0,0,50,"United-States"
294991,54,"Private","10th",6,6,"Handlers-cleaners","3",1,"Y",0,0,40,"United-States"
189610,40,"Global","HS-grad",9,1,"Adm-clerical","6",2,"N",0,0,52,"United-States"
219141,37,"Private","11th",7,6,"Handlers-cleaners","3",2,"Y",7688,0,40,"United-States"
20956,46,"Global","Bachelors",13,6,"Exec-managerial","3",1,"Y",15024,0,40,"United-States"
70995,38,"Private","HS-grad",9,1,"Prof-specialty","6",1,"Y",0,0,45,"United-States"
215232,20,"Private","Some-college",10,5,"Exec-managerial","12",1,"N",0,0,10,"United-States"
178295,71,"?","Assoc-acdm",12,6,"?","3",1,"Y",0,0,3,"United-States"
56201,35,"Private","Some-college",10,6,"Farming-fishing","3",1,"Y",0,0,40,"Mexico"
98076,62,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,40,"United-States"
351810,34,"Private","Bachelors",13,5,"Prof-specialty","6",1,"N",0,0,45,"Cuba"
144351,56,"Self-emp-not-inc","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,90,"United-States"
137613,30,"Regional","Masters",14,6,"Prof-specialty","3",4,"Y",0,0,20,"Taiwan"
54257,17,"Private","11th",7,5,"Adm-clerical","12",1,"N",0,0,20,"United-States"
230373,18,"Self-emp-not-inc","11th",7,5,"Other-service","12",1,"N",594,0,4,"United-States"
98389,35,"Private","11th",7,6,"Farming-fishing","3",1,"Y",0,0,40,"United-States"
184135,21,"Private","HS-grad",9,5,"Machine-op-inspct","12",2,"Y",0,0,1,"United-States"
140121,46,"Self-emp-not-inc","HS-grad",9,1,"Craft-repair","12",1,"Y",0,0,50,"United-States"
24504,33,"Self-emp-not-inc","Some-college",10,6,"Craft-repair","3",1,"Y",0,0,60,"United-States"
129528,27,"Private","Some-college",10,5,"Sales","6",1,"N",0,0,40,"United-States"
415578,36,"Private","Some-college",10,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
97142,42,"Private","7th-8th",4,6,"Transport-moving","3",1,"Y",0,0,40,"United-States"
201328,35,"Private","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,50,"United-States"
256620,25,"Private","Bachelors",13,4,"Exec-managerial","6",1,"Y",0,0,40,"United-States"
96854,47,"Global","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
141858,44,"Regional","Prof-school",15,6,"Prof-specialty","3",1,"Y",15024,0,75,"United-States"
20795,51,"Global","HS-grad",9,6,"Transport-moving","3",1,"Y",7688,0,40,"United-States"
95519,53,"Private","HS-grad",9,6,"Prof-specialty","3",1,"Y",0,0,42,"United-States"
112791,47,"Private","HS-grad",9,6,"Protective-serv","3",1,"Y",0,0,40,"United-States"
291407,20,"Private","11th",7,5,"Handlers-cleaners","12",2,"Y",0,0,40,"United-States"
239659,32,"Private","Some-college",10,4,"Machine-op-inspct","18",2,"N",0,0,70,"United-States"
183151,28,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,50,"United-States"
97634,58,"?","5th-6th",3,6,"?","3",1,"Y",0,0,40,"United-States"
143807,52,"Private","HS-grad",9,1,"Sales","6",1,"N",0,0,40,"United-States"
186934,35,"Private","Masters",14,4,"Prof-specialty","6",1,"Y",0,0,40,"United-States"
170065,30,"Private","Some-college",10,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
108328,33,"Private","Some-college",10,5,"Adm-clerical","6",1,"N",6849,0,50,"United-States"
83696,56,"Regional","Bachelors",13,4,"Prof-specialty","6",1,"N",0,0,38,"?"
204596,21,"Private","Some-college",10,5,"Other-service","12",1,"N",0,0,20,"United-States"
32604,56,"?","Some-college",10,5,"?","6",2,"N",0,0,40,"United-States"
193453,56,"Private","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,1902,65,"United-States"
148995,45,"Private","Bachelors",13,6,"Craft-repair","3",1,"Y",15024,0,40,"United-States"
85041,20,"Private","Some-college",10,5,"Exec-managerial","12",1,"N",0,0,20,"United-States"
140851,62,"State","HS-grad",9,6,"Other-service","3",1,"Y",0,0,40,"United-States"
196280,24,"Private","Bachelors",13,5,"Sales","6",1,"N",0,0,30,"United-States"
38973,52,"Global","Bachelors",13,4,"Adm-clerical","18",2,"N",0,0,40,"United-States"
39182,23,"Private","HS-grad",9,6,"Sales","3",1,"Y",0,0,40,"United-States"
198841,36,"Private","Masters",14,6,"Exec-managerial","3",1,"Y",0,0,40,"United-States"
694812,40,"Private","Some-college",10,5,"Craft-repair","6",1,"Y",0,0,40,"United-States"
247444,30,"Private","Some-college",10,6,"Machine-op-inspct","3",1,"Y",0,0,40,"Nicaragua"
294270,41,"Private","9th",5,6,"Transport-moving","3",1,"Y",0,0,35,"United-States"
195820,59,"Private","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,40,"United-States"
329426,27,"Private","Masters",14,5,"Exec-managerial","6",1,"Y",0,0,37,"United-States"
174871,19,"?","Some-college",10,5,"?","12",1,"Y",0,0,23,"United-States"
116103,41,"Private","Some-college",10,5,"Exec-managerial","6",1,"Y",0,0,50,"United-States"
206903,27,"Private","Bachelors",13,5,"Handlers-cleaners","18",1,"Y",0,0,35,"United-States"
217577,50,"Private","HS-grad",9,0,"Machine-op-inspct","18",1,"N",0,0,40,"United-States"
337693,29,"Private","5th-6th",3,5,"Other-service","12",1,"N",0,0,40,"El-Salvador"
204501,38,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,55,"United-States"
169186,30,"Private","HS-grad",9,5,"Machine-op-inspct","12",1,"Y",0,0,60,"United-States"
109421,48,"Private","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,0,55,"United-States"
267893,39,"State","Assoc-acdm",12,6,"Craft-repair","3",2,"Y",7298,0,40,"United-States"
200479,40,"Private","Assoc-voc",11,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
221317,27,"State","11th",7,6,"Craft-repair","3",1,"Y",0,0,40,"Mexico"
132925,59,"Self-emp-not-inc","Masters",14,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
283531,31,"?","HS-grad",9,1,"?","18",2,"N",0,0,20,"United-States"
170769,34,"Private","HS-grad",9,6,"Adm-clerical","3",1,"Y",0,0,50,"United-States"
186410,47,"Self-emp-inc","Prof-school",15,5,"Other-service","6",1,"Y",0,0,60,"United-States"
307786,64,"Self-emp-inc","1st-4th",2,6,"Sales","3",1,"Y",0,0,20,"United-States"
380560,29,"Private","9th",5,6,"Machine-op-inspct","3",1,"Y",0,0,40,"Mexico"
147258,38,"State","HS-grad",9,5,"Transport-moving","6",1,"Y",0,0,40,"United-States"
212894,42,"Private","Bachelors",13,6,"Sales","3",1,"Y",0,1887,40,"United-States"
124356,49,"Private","Bachelors",13,6,"Sales","3",1,"Y",0,0,60,"United-States"
98791,53,"Private","Some-college",10,6,"Tech-support","3",1,"Y",0,0,40,"United-States"
216473,35,"Private","Some-college",10,6,"Adm-clerical","3",1,"Y",0,0,50,"United-States"
135339,70,"?","Bachelors",13,6,"?","3",4,"Y",0,0,40,"China"
107303,38,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
152744,36,"Private","Bachelors",13,1,"Sales","9",4,"N",0,0,40,"South"
100079,34,"Self-emp-not-inc","Bachelors",13,6,"Sales","3",4,"Y",0,0,55,"India"
117779,24,"Private","Bachelors",13,5,"Prof-specialty","6",1,"Y",0,0,10,"Hungary"
197613,23,"Private","Some-college",10,5,"Adm-clerical","6",1,"N",0,0,40,"United-States"
411068,21,"Private","Some-college",10,5,"Adm-clerical","12",1,"N",0,0,35,"United-States"
192984,47,"Private","Some-college",10,0,"Adm-clerical","18",1,"N",0,0,40,"United-States"
66356,59,"Private","7th-8th",4,5,"Farming-fishing","18",1,"Y",4865,0,40,"United-States"
137184,33,"Global","Assoc-acdm",12,1,"Exec-managerial","18",1,"Y",0,0,50,"United-States"
231105,63,"Self-emp-not-inc","Some-college",10,6,"Machine-op-inspct","3",1,"Y",0,0,35,"United-States"
146586,18,"State","HS-grad",9,5,"Other-service","12",1,"Y",0,0,60,"United-States"
32406,32,"Private","Bachelors",13,5,"Prof-specialty","6",1,"N",0,0,50,"United-States"
578701,33,"Private","Bachelors",13,6,"Exec-managerial","3",2,"Y",0,0,40,"?"
206777,19,"Private","HS-grad",9,5,"Handlers-cleaners","9",1,"Y",0,0,40,"United-States"
133495,27,"State","HS-grad",9,5,"Prof-specialty","12",1,"Y",0,0,40,"United-States"
34722,40,"Private","Some-college",10,1,"Transport-moving","6",1,"Y",0,0,48,"United-States"
133299,38,"Self-emp-not-inc","Assoc-acdm",12,6,"Transport-moving","3",1,"Y",0,0,40,"United-States"
24967,20,"Private","HS-grad",9,5,"Farming-fishing","12",1,"Y",0,0,47,"United-States"
171968,35,"Self-emp-not-inc","HS-grad",9,4,"Transport-moving","6",1,"Y",0,0,70,"United-States"
412156,22,"Private","Some-college",10,5,"Adm-clerical","12",1,"N",0,0,40,"United-States"
51290,40,"Private","Masters",14,6,"Prof-specialty","3",1,"Y",0,0,50,"United-States"
198265,34,"Private","Some-college",10,6,"Tech-support","3",1,"Y",3103,0,40,"United-States"
293565,23,"Private","10th",6,5,"Handlers-cleaners","6",1,"Y",0,0,40,"United-States"
226288,26,"Private","Bachelors",13,5,"Adm-clerical","6",1,"Y",0,0,40,"United-States"
110445,53,"Self-emp-inc","Some-college",10,6,"Farming-fishing","3",1,"Y",0,0,60,"United-States"
160634,34,"Private","Some-college",10,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
174242,39,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
390316,25,"Private","9th",5,6,"Craft-repair","3",1,"Y",0,0,40,"Mexico"
298860,18,"Private","11th",7,5,"Sales","12",1,"Y",0,0,20,"United-States"
171584,65,"Private","Bachelors",13,5,"Exec-managerial","6",1,"Y",0,0,40,"United-States"
232664,49,"Self-emp-not-inc","Bachelors",13,5,"Exec-managerial","12",1,"N",0,0,40,"United-States"
63676,64,"Private","10th",6,6,"Other-service","3",2,"Y",0,0,40,"United-States"
170376,68,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,40,"United-States"
175964,56,"Self-emp-not-inc","Some-college",10,1,"Other-service","6",1,"N",0,0,40,"United-States"
422013,68,"Global","HS-grad",9,1,"Prof-specialty","6",1,"N",0,3683,40,"United-States"
105813,35,"Private","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,0,48,"United-States"
306707,50,"Global","HS-grad",9,5,"Adm-clerical","18",2,"N",0,0,12,"United-States"
177543,45,"Private","HS-grad",9,1,"Adm-clerical","18",1,"N",0,0,28,"United-States"
320277,43,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,40,"United-States"
129495,39,"Private","Some-college",10,4,"Adm-clerical","18",2,"N",0,0,40,"United-States"
257042,37,"Private","HS-grad",9,1,"Craft-repair","18",1,"Y",1506,0,40,"United-States"
