"VMail Message","Day Mins","Eve Mins","Night Mins","Intl Mins","CustServ Calls","Day Calls","Day Charge","Eve Calls","Eve Charge","Night Calls","Night Charge","Intl Calls","Intl Charge","Account Length","Int'l Plan","VMail Plan","Cluster","Cluster Label"
0,152.9,256.6,173.60000000000008,5.300000000000001,2,81,25.989999999999995,82,21.81,112.00000000000016,7.81,6.000000000000001,1.43,78.00000000000001,0,0,"cluster_8","Label9"
0,89.50000000000001,180.8,193.10000000000008,14.000000000000002,2,128,15.22,137,15.37,94.00000000000013,8.69,3.0000000000000004,3.78,116,0,0,"cluster_8","Label9"
0,159.5,119.69999999999999,173.9000000000001,6.800000000000001,2,99,27.119999999999997,149,10.17,126.00000000000017,7.83,3.0000000000000004,1.84,43.00000000000001,0,0,"cluster_8","Label9"
0,151.8,138,233.50000000000014,11.2,3,106,25.81,126,11.73,112.00000000000016,10.510000000000002,8,3.02,110.00000000000001,0,0,"cluster_8","Label9"
0,176.20000000000002,236,152.50000000000009,10.600000000000001,1,120,29.95,138,20.06,104.00000000000014,6.86,4,2.86,67.00000000000001,0,0,"cluster_8","Label9"
0,152.10000000000002,121,198.00000000000009,9.8,0,95.00000000000001,25.86,105,10.29,126.00000000000017,8.91,5,2.65,166.00000000000003,0,0,"cluster_8","Label9"
0,161.3,220.59999999999997,224.70000000000013,9.6,1,122,27.42,95,18.750000000000004,104.00000000000014,10.11,3.0000000000000004,2.59,129,0,0,"cluster_8","Label9"
0,175.90000000000003,285.2,150.8000000000001,13,1,111,29.899999999999995,115,24.24,122.00000000000016,6.79,7.000000000000001,3.51,90,0,0,"cluster_8","Label9"
0,133.3,247.8,219.0000000000001,11.3,5,94,22.66,126,21.06,78.00000000000011,9.86,5,3.05,116,0,0,"cluster_8","Label9"
0,177.20000000000002,248.89999999999998,200.8000000000001,8.6,3,72,30.12,105,21.16,87.00000000000011,9.04,7.000000000000001,2.32,87.00000000000001,0,0,"cluster_8","Label9"
0,143.6,134.3,215.6000000000001,15.5,2,80,24.409999999999997,65,11.42,84.00000000000011,9.7,5,4.19,68,0,0,"cluster_8","Label9"
0,179.3,188.79999999999998,253.20000000000013,12.1,1,93,30.479999999999997,65,16.05,88.00000000000013,11.39,5,3.27,93,0,0,"cluster_8","Label9"
0,137.3,212.2,152.70000000000007,10.5,1,100,23.339999999999996,129,18.04,92.00000000000013,6.87,2,2.8400000000000003,120,0,0,"cluster_8","Label9"
0,97.20000000000002,155.6,261.60000000000014,12.400000000000002,0,88,16.52,85,13.23,105.00000000000014,11.77,5,3.35,104,0,0,"cluster_8","Label9"
0,137.9,192.6,255.70000000000013,11,1,96,23.44,63,16.37,125.00000000000017,11.509999999999998,5,2.9700000000000006,89,0,0,"cluster_8","Label9"
0,166.7,179.3,242.70000000000013,6.800000000000001,4,61,28.34,87.99999999999999,15.24,131.00000000000017,10.919999999999998,7.000000000000001,1.84,88,0,0,"cluster_8","Label9"
0,147.10000000000002,199.7,160.70000000000007,13.700000000000001,0,80,25.01,100,16.97,106.00000000000014,7.230000000000001,7.000000000000001,3.7000000000000006,78.00000000000001,0,0,"cluster_8","Label9"
0,185.00000000000003,224.9,212.40000000000012,11.400000000000002,2,88,31.45,97.99999999999999,19.12,105.00000000000014,9.559999999999999,3.0000000000000004,3.08,192,0,0,"cluster_8","Label9"
0,156.4,171,196.1000000000001,8.6,2,108,26.59,116,14.540000000000001,96.00000000000013,8.82,4,2.32,70.00000000000001,0,0,"cluster_8","Label9"
0,134.9,211.5,188.50000000000009,11.3,1,70,22.93,74,17.98,105.00000000000014,8.48,6.000000000000001,3.05,119.00000000000001,0,0,"cluster_8","Label9"
0,92.60000000000001,177.6,159.8000000000001,14.400000000000002,3,85,15.74,92,15.1,72.00000000000009,7.19,4,3.89,113,0,0,"cluster_8","Label9"
0,17.600000000000005,161.7,203.10000000000008,10.600000000000001,1,120.99999999999999,2.99,124.99999999999999,13.74,82.00000000000011,9.14,6.000000000000001,2.86,148,0,0,"cluster_8","Label9"
0,136.1,181.39999999999998,131.40000000000006,11.3,0,116,23.14,92.99999999999999,15.42,108.00000000000014,5.91,4,3.05,166.00000000000003,0,0,"cluster_8","Label9"
0,132,231.19999999999996,313.4000000000001,8.7,1,95.00000000000001,22.439999999999998,74,19.65,108.00000000000014,14.100000000000001,10,2.35,175,0,0,"cluster_8","Label9"
0,124.00000000000001,262.1,268.20000000000016,11.7,2,102,21.08,101,22.28,98.00000000000013,12.07,2,3.16,74,0,0,"cluster_8","Label9"
0,168.6,205.1,175.8000000000001,5.9,3,71,28.659999999999997,48,17.43,88.00000000000013,7.910000000000001,2,1.59,157.00000000000003,0,0,"cluster_8","Label9"
0,123.7,248.5,269.60000000000014,13.3,0,138,21.03,105,21.12,78.00000000000011,12.130000000000003,4,3.59,217,0,0,"cluster_8","Label9"
0,178.7,252.3,255.70000000000013,8.4,1,61,30.38,84,21.45,76.00000000000011,11.509999999999998,4,2.27,68,0,0,"cluster_8","Label9"
0,113.2,185.49999999999997,237.30000000000015,9.5,1,86,19.24,97,15.769999999999998,145.0000000000002,10.68,5,2.57,80,0,0,"cluster_8","Label9"
0,149.7,212.5,245.90000000000015,12.6,3,71,25.45,97,18.06,67.0000000000001,11.07,4,3.4,140.00000000000003,0,0,"cluster_8","Label9"
0,155.3,169.9,207.0000000000001,12.6,2,75,26.4,87,14.44,133.00000000000017,9.32,5,3.4,114,0,0,"cluster_8","Label9"
0,156.4,185.49999999999997,226.70000000000013,11.8,1,105,26.59,97.99999999999999,15.769999999999998,96.00000000000013,10.2,3.0000000000000004,3.19,46,0,0,"cluster_8","Label9"
0,134.1,195.1,159.60000000000008,10.5,2,112,22.8,104.00000000000001,16.58,139.00000000000017,7.18,2,2.8400000000000003,121,0,0,"cluster_8","Label9"
0,142.90000000000003,177.9,113.30000000000007,6.6000000000000005,0,96,24.289999999999996,96,15.12,117.00000000000016,5.1,4,1.78,190.00000000000003,0,0,"cluster_8","Label9"
0,175.6,238,198.40000000000012,10.2,1,80,29.849999999999998,94,20.23,103.00000000000014,8.93,6.000000000000001,2.75,109,0,0,"cluster_8","Label9"
0,92.4,218.99999999999997,212.6000000000001,12.9,2,109,15.71,115,18.62,80.00000000000011,9.57,4,3.48,136,0,0,"cluster_8","Label9"
0,92.8,159.6,148.70000000000005,8.8,1,92,15.78,87,13.57,115.00000000000016,6.69,5,2.38,86.00000000000001,0,0,"cluster_8","Label9"
0,159.6,276.8,223.50000000000014,8.8,0,94,27.129999999999995,118,23.53,65.00000000000009,10.059999999999999,3.0000000000000004,2.38,106,0,0,"cluster_8","Label9"
0,144.50000000000003,180.49999999999997,226.00000000000014,17,2,107,24.569999999999997,85,15.340000000000002,94.00000000000013,10.170000000000002,6.000000000000001,4.59,104,0,0,"cluster_8","Label9"
0,159.1,202.5,233.1000000000001,11.500000000000002,2,100,27.049999999999997,90,17.21,96.00000000000013,10.489999999999998,6.000000000000001,3.11,129,0,0,"cluster_8","Label9"
0,49.900000000000006,150.7,188.2000000000001,10.1,2,123,8.479999999999999,81,12.81,67.0000000000001,8.470000000000002,4,2.73,205.00000000000003,0,0,"cluster_8","Label9"
0,150.00000000000003,89.79999999999998,326.00000000000017,11.100000000000001,3,98.00000000000001,25.5,95,7.630000000000001,91.00000000000013,14.669999999999998,3.0000000000000004,3.0000000000000004,123,0,0,"cluster_8","Label9"
0,151.50000000000003,242.19999999999996,304.2000000000001,10.8,1,103.99999999999999,25.76,113.99999999999999,20.59,109.00000000000014,13.690000000000001,2,2.9200000000000004,141.00000000000003,0,0,"cluster_8","Label9"
0,146.1,196.19999999999996,310.1000000000002,9.2,0,57,24.839999999999996,97,16.68,110.00000000000014,13.95,3.0000000000000004,2.48,56.00000000000001,0,0,"cluster_8","Label9"
0,150.70000000000002,246.7,103.80000000000004,7.000000000000001,2,51.99999999999999,25.62,96,20.97,118.00000000000016,4.67,4,1.89,42,0,0,"cluster_8","Label9"
0,135.1,205.2,166.3000000000001,11.7,1,109,22.97,99,17.44,119.00000000000016,7.48,4,3.16,110.00000000000001,0,0,"cluster_8","Label9"
0,154.60000000000002,263,367.70000000000016,15.5,1,56,26.28,84,22.36,89.00000000000013,16.55,2,4.19,153,0,0,"cluster_8","Label9"
0,165.4,203.7,201.70000000000007,8.2,1,83.99999999999999,28.12,107,17.31,65.00000000000009,9.079999999999998,1,2.21,31.000000000000004,0,0,"cluster_8","Label9"
0,143.30000000000004,230.7,214.30000000000015,7.800000000000001,4,120,24.36,111,19.61,91.00000000000013,9.64,2,2.11,124.00000000000001,0,0,"cluster_8","Label9"
0,167.1,131.8,187.4000000000001,9.4,6,77,28.41,79,11.2,98.00000000000013,8.43,1,2.54,82,0,0,"cluster_8","Label9"
0,104.70000000000002,249.79999999999998,192.30000000000013,8.900000000000002,1,115.00000000000001,17.8,144,21.23,99.00000000000014,8.65,2,2.4,137,0,0,"cluster_8","Label9"
0,135.4,238.1,195.6000000000001,10.600000000000001,1,100.99999999999999,23.02,124,20.24,102.00000000000014,8.8,2,2.86,69,0,0,"cluster_8","Label9"
0,158.70000000000002,198.4,181.10000000000008,10.5,1,90,26.98,117,16.86,76.00000000000011,8.15,4,2.8400000000000003,103.00000000000001,0,0,"cluster_8","Label9"
0,144.80000000000004,164.9,231.50000000000014,8.2,2,83.99999999999999,24.62,141,14.02,75.00000000000009,10.420000000000002,4,2.21,16,0,0,"cluster_8","Label9"
0,98.80000000000001,146.9,190.70000000000007,10,3,97,16.8,68,12.49,105.00000000000014,8.580000000000002,4,2.7,119.00000000000001,0,0,"cluster_8","Label9"
0,181.6,335.7,149.8000000000001,8.3,4,119,30.87,118,28.53,64.00000000000009,6.74,6.000000000000001,2.24,139,0,0,"cluster_8","Label9"
0,129,188,235.0000000000001,11.2,2,78,21.929999999999996,116,15.980000000000002,102.00000000000014,10.579999999999998,3.0000000000000004,3.02,67.00000000000001,0,0,"cluster_8","Label9"
0,86,260.7,98.60000000000002,8.900000000000002,1,83,14.62,86,22.16,109.00000000000014,4.44,4,2.4,84,0,0,"cluster_8","Label9"
0,109.40000000000002,244.69999999999996,276.90000000000015,7.1,0,107,18.6,102,20.8,123.00000000000017,12.46,7.000000000000001,1.92,40.00000000000001,0,0,"cluster_8","Label9"
0,141.5,263,207.10000000000008,3.4000000000000004,2,102,24.059999999999995,94,22.36,113.00000000000016,9.32,4,0.92,152,0,0,"cluster_8","Label9"
0,154.8,243.99999999999997,159.60000000000008,12.800000000000002,0,71,26.32,73,20.74,81.00000000000011,7.18,4,3.46,118.00000000000001,0,0,"cluster_8","Label9"
0,159.5,275.5,176.70000000000007,10.1,1,103,27.119999999999997,90,23.42,126.00000000000017,7.95,2,2.73,153,0,0,"cluster_8","Label9"
0,104,197,110.10000000000005,14.6,0,92,17.68,124.99999999999999,16.75,123.00000000000017,4.95,8,3.9400000000000004,71.00000000000001,0,0,"cluster_8","Label9"
0,116.40000000000002,95.6,181.50000000000009,10.5,3,98.00000000000001,19.79,74,8.13,94.00000000000013,8.17,3.0000000000000004,2.8400000000000003,66,0,0,"cluster_8","Label9"
0,129.4,157.29999999999998,215.50000000000014,13.3,0,83.99999999999999,22,89,13.37,77.00000000000011,9.7,3.0000000000000004,3.59,116,0,0,"cluster_8","Label9"
0,191.9,200.9,271.9000000000001,18.2,1,95.00000000000001,32.62,101,17.08,74.00000000000009,12.239999999999998,3.0000000000000004,4.91,100,0,0,"cluster_8","Label9"
0,51.8,230.2,227.50000000000014,10.4,2,107,8.81,104.00000000000001,19.57,118.00000000000016,10.239999999999998,4,2.81,51.00000000000001,0,0,"cluster_8","Label9"
0,164.3,233.69999999999996,187.3000000000001,11.8,2,92,27.93,107,19.86,104.00000000000014,8.43,1,3.19,56.00000000000001,0,0,"cluster_8","Label9"
0,154.3,183,54.00000000000003,10.9,0,107,26.23,111,15.560000000000002,134.00000000000017,2.43,8,2.94,123,0,0,"cluster_8","Label9"
0,145.6,284.7,228.2000000000001,12.2,0,102,24.75,111,24.200000000000003,91.00000000000013,10.27,5,3.2900000000000005,122,0,0,"cluster_8","Label9"
0,125.40000000000002,269.1,238.60000000000014,11,1,158,21.32,83,22.87,103.00000000000014,10.739999999999998,7.000000000000001,2.9700000000000006,90,0,0,"cluster_8","Label9"
0,175.4,155.3,179.4000000000001,11.500000000000002,1,99,29.819999999999997,83,13.2,86.00000000000011,8.07,3.0000000000000004,3.11,177,0,0,"cluster_8","Label9"
0,91.9,198.4,171.70000000000007,13,2,109,15.62,111,16.86,125.00000000000017,7.73,7.000000000000001,3.51,21,0,0,"cluster_8","Label9"
0,145.6,287.9,181.70000000000007,9.2,2,59.00000000000001,24.75,131,24.47,121.00000000000016,8.18,4,2.48,81,0,0,"cluster_8","Label9"
0,109.90000000000002,220.79999999999998,104.00000000000003,10.9,0,102,18.68,113.99999999999999,18.77,133.00000000000017,4.68,6.000000000000001,2.94,90,0,0,"cluster_8","Label9"
0,156,276.1,175.9000000000001,9.3,1,88,26.52,81,23.470000000000002,94.00000000000013,7.92,5,2.51,165.00000000000003,0,0,"cluster_8","Label9"
0,147.10000000000002,161,275.9000000000001,9,5,119,25.01,111,13.69,106.00000000000014,12.420000000000002,3.0000000000000004,2.43,114,0,0,"cluster_8","Label9"
0,156,256.8,175.3000000000001,11.900000000000002,2,141,26.52,72,21.83,123.00000000000017,7.890000000000001,5,3.2100000000000004,113,0,0,"cluster_8","Label9"
0,98.20000000000002,186.7,146.70000000000005,9.3,2,99,16.69,85,15.87,96.00000000000013,6.6000000000000005,4,2.51,120,0,0,"cluster_8","Label9"
0,123.8,236.2,73.20000000000005,3.7000000000000006,0,113,21.05,77,20.080000000000002,81.00000000000011,3.2899999999999996,2,1,1,0,0,"cluster_8","Label9"
0,111.7,237.29999999999998,253.50000000000014,13.100000000000001,1,120.99999999999999,18.99,118.99999999999999,20.17,110.00000000000014,11.41,6.000000000000001,3.54,75.00000000000001,0,0,"cluster_8","Label9"
0,159.3,202.3,229.0000000000001,9.5,2,103.99999999999999,27.08,97.99999999999999,17.2,73.00000000000009,10.310000000000002,3.0000000000000004,2.57,83.00000000000001,0,0,"cluster_8","Label9"
0,81.7,210.19999999999996,212.0000000000001,11.3,6,123,13.89,108,17.87,64.00000000000009,9.54,3.0000000000000004,3.05,40.00000000000001,0,0,"cluster_8","Label9"
0,109,259.3,182.10000000000008,13.3,4,88,18.53,119.99999999999999,22.04,119.00000000000016,8.19,3.0000000000000004,3.59,75.00000000000001,0,0,"cluster_8","Label9"
0,55.6,242.7,176.3000000000001,11.3,0,65,9.45,121,20.63,134.00000000000017,7.93,4,3.05,88,0,0,"cluster_8","Label9"
0,175.7,168.6,198.90000000000012,14.6,1,120,29.87,90,14.33,110.00000000000014,8.95,4,3.9400000000000004,177,0,0,"cluster_8","Label9"
0,102.70000000000002,149.3,188.10000000000008,11,0,89,17.46,100,12.69,114.00000000000016,8.46,5,2.9700000000000006,74,0,0,"cluster_8","Label9"
0,169.3,156,210.80000000000015,11.6,2,90,28.779999999999998,138,13.26,106.00000000000014,9.490000000000002,6.000000000000001,3.13,125.00000000000001,0,0,"cluster_8","Label9"
0,109.80000000000001,230.5,255.80000000000018,11.900000000000002,1,120,18.67,86,19.59,103.00000000000014,11.509999999999998,6.000000000000001,3.2100000000000004,137,0,0,"cluster_8","Label9"
0,173.40000000000003,222,64.20000000000003,13.700000000000001,1,107,29.48,84,18.87,94.00000000000013,2.8899999999999997,6.000000000000001,3.7000000000000006,135,0,0,"cluster_8","Label9"
0,96.10000000000001,246.8,229.7000000000001,9.7,1,103,16.34,134,20.98,92.00000000000013,10.34,4,2.62,45,0,0,"cluster_8","Label9"
0,101.4,249.1,157.60000000000008,7.1,1,145,17.239999999999995,116,21.17,107.00000000000014,7.09,6.000000000000001,1.92,129,0,0,"cluster_8","Label9"
0,109.20000000000002,153.1,240.00000000000014,9.8,2,96,18.56,80,13.010000000000002,102.00000000000014,10.8,5,2.65,119.00000000000001,0,0,"cluster_8","Label9"
0,149.2,161.9,197.9000000000001,8.3,3,146,25.359999999999996,108.99999999999999,13.76,109.00000000000014,8.91,2,2.24,48.00000000000001,0,0,"cluster_8","Label9"
0,137.8,225.8,145.20000000000005,10.2,1,120,23.43,110,19.19,95.00000000000013,6.53,6.000000000000001,2.75,129,0,0,"cluster_8","Label9"
0,146.8,171.69999999999996,234.5000000000001,9.9,1,133,24.959999999999997,73,14.59,69.00000000000009,10.55,3.0000000000000004,2.67,84,0,0,"cluster_8","Label9"
0,173.90000000000003,287.4,204.8000000000001,9.1,1,111,29.56,105,24.43,91.00000000000013,9.219999999999999,7.000000000000001,2.46,96,0,0,"cluster_8","Label9"
0,152.20000000000002,137.2,185.9000000000001,9.8,0,114,25.869999999999997,102,11.66,97.00000000000013,8.37,3.0000000000000004,2.65,111.00000000000001,0,0,"cluster_8","Label9"
0,167.8,211,153.50000000000009,10.5,4,72,28.53,99,17.94,109.00000000000014,6.91,6.000000000000001,2.8400000000000003,143,0,0,"cluster_8","Label9"
0,175.4,250.7,289.3000000000001,9.8,1,125,29.819999999999997,87,21.31,74.00000000000009,13.02,9,2.65,109,0,0,"cluster_8","Label9"
0,87.6,266.9,214.6000000000001,9.8,2,112,14.89,107,22.69,104.00000000000014,9.66,10,2.65,138,0,0,"cluster_8","Label9"
0,92.60000000000001,161.9,285.0000000000001,11.3,5,95.00000000000001,15.74,70,13.76,78.00000000000011,12.829999999999998,3.0000000000000004,3.05,21,0,0,"cluster_8","Label9"
0,160.8,155.8,254.30000000000015,8.5,1,91,27.34,82,13.240000000000002,103.00000000000014,11.440000000000001,3.0000000000000004,2.3,103.00000000000001,0,0,"cluster_8","Label9"
0,134.9,156,197.5000000000001,10.2,1,59.00000000000001,22.93,152,13.26,112.00000000000016,8.89,5,2.75,89,0,0,"cluster_8","Label9"
0,124.8,257.2,193.20000000000007,13.4,0,66,21.219999999999995,85,21.86,115.00000000000016,8.69,4,3.6200000000000006,101,0,0,"cluster_8","Label9"
0,178.7,271,245.90000000000015,16.4,2,114,30.38,96,23.04,94.00000000000013,11.07,5,4.43,115.00000000000001,0,0,"cluster_8","Label9"
0,167.5,139.1,138.40000000000006,13,1,96,28.48,104.00000000000001,11.82,87.00000000000011,6.23,1,3.51,90,0,0,"cluster_8","Label9"
0,147.10000000000002,200,234.90000000000015,12.5,3,105,25.01,135,17,65.00000000000009,10.57,9,3.38,70.00000000000001,0,0,"cluster_8","Label9"
0,135.8,163.2,229.80000000000013,12.6,0,125,23.09,87.99999999999999,13.87,106.00000000000014,10.34,3.0000000000000004,3.4,43.00000000000001,0,0,"cluster_8","Label9"
0,73.80000000000001,143.4,170.20000000000007,10.9,2,105,12.55,113.99999999999999,12.19,98.00000000000013,7.66,3.0000000000000004,2.94,108,0,0,"cluster_8","Label9"
0,147.2,161.9,142.10000000000005,7.200000000000001,3,115.00000000000001,25.02,123,13.76,103.00000000000014,6.39,6.000000000000001,1.94,169,0,0,"cluster_8","Label9"
0,70.70000000000002,211,174.60000000000008,0,2,125,12.02,113,17.94,107.00000000000014,7.86,0,0,86.00000000000001,0,0,"cluster_8","Label9"
0,123.10000000000001,213.9,184.9000000000001,12.000000000000002,5,88,20.93,84,18.18,88.00000000000013,8.32,2,3.24,111.00000000000001,0,0,"cluster_8","Label9"
0,145.1,233.69999999999996,208.7000000000001,7.9,2,116,24.67,82,19.86,95.00000000000013,9.39,5,2.13,53,0,0,"cluster_8","Label9"
0,135.2,152.5,224.80000000000015,8.4,2,100.99999999999999,22.98,79,12.96,83.00000000000011,10.120000000000001,5,2.27,15,0,0,"cluster_8","Label9"
0,119.2,228.4,197.9000000000001,8.4,2,142,20.26,139,19.41,61.000000000000085,8.91,9,2.27,106,0,0,"cluster_8","Label9"
0,144.30000000000004,156.4,214.70000000000013,7.800000000000001,3,116,24.529999999999998,74,13.29,90.00000000000013,9.66,10,2.11,88,0,0,"cluster_8","Label9"
0,174,281.1,197.20000000000007,9.7,0,57,29.58,118,23.89,94.00000000000013,8.870000000000001,2,2.62,95.00000000000001,0,0,"cluster_8","Label9"
0,151.70000000000002,178.5,229.1000000000001,13.100000000000001,2,93,25.789999999999996,77,15.17,111.00000000000016,10.310000000000002,8,3.54,184,0,0,"cluster_8","Label9"
0,153.10000000000002,234.1,329.20000000000016,9.9,3,102,26.03,77,19.9,74.00000000000009,14.809999999999999,9,2.67,109,0,0,"cluster_8","Label9"
0,143.30000000000004,180.49999999999997,184.20000000000007,10.1,1,134,24.36,113,15.340000000000002,87.00000000000011,8.29,4,2.73,180,0,0,"cluster_8","Label9"
0,184.7,262,239.50000000000014,12.300000000000002,2,60,31.399999999999995,73,22.27,120.00000000000016,10.779999999999998,6.000000000000001,3.3199999999999994,92,0,0,"cluster_8","Label9"
0,115.3,224.7,152.50000000000009,18,1,99,19.599999999999998,117,19.1,98.00000000000013,6.86,2,4.86,81,0,0,"cluster_8","Label9"
0,113.00000000000001,169.2,156.60000000000008,9.2,2,108,19.209999999999997,107,14.38,61.000000000000085,7.05,5,2.48,125.00000000000001,0,0,"cluster_8","Label9"
0,128.8,208.69999999999996,202.1000000000001,14.000000000000002,1,80,21.9,92.99999999999999,17.74,103.00000000000014,9.09,7.000000000000001,3.78,34,0,0,"cluster_8","Label9"
0,94.9,253.19999999999996,175.10000000000008,14.2,2,120.99999999999999,16.13,83,21.52,86.00000000000011,7.88,2,3.83,73,0,0,"cluster_8","Label9"
0,97.5,268.1,255.30000000000015,13.200000000000001,3,113,16.58,69,22.790000000000003,62.000000000000085,11.490000000000002,4,3.56,160,0,0,"cluster_8","Label9"
0,146.50000000000003,169.9,238.80000000000015,8.2,0,120.99999999999999,24.91,124.99999999999999,14.44,112.00000000000016,10.75,5,2.21,141.00000000000003,0,0,"cluster_8","Label9"
0,157.9,233.99999999999997,210.0000000000001,12.2,2,72,26.84,92.99999999999999,19.890000000000004,86.00000000000011,9.45,5,3.2900000000000005,90,0,0,"cluster_8","Label9"
0,139.9,223.59999999999997,240.80000000000015,12.7,2,117,23.779999999999998,96,19.01,93.00000000000013,10.84,4,3.43,72,0,0,"cluster_8","Label9"
0,129.5,354.2,145.50000000000006,10.9,1,56,22.02,118,30.11,93.00000000000013,6.550000000000001,3.0000000000000004,2.94,102.00000000000001,0,0,"cluster_8","Label9"
0,167.3,163.9,185.9000000000001,6.7,2,100,28.44,79,13.930000000000001,100.00000000000014,8.37,5,1.8100000000000003,107.00000000000001,0,0,"cluster_8","Label9"
0,113.00000000000001,150.1,204.30000000000013,10.8,2,80,19.209999999999997,87,12.76,115.00000000000016,9.190000000000001,4,2.9200000000000004,118.00000000000001,0,0,"cluster_8","Label9"
0,185.7,235.1,256.4000000000001,16.9,0,133,31.57,149,19.98,78.00000000000011,11.54,6.000000000000001,4.56,120,0,0,"cluster_8","Label9"
0,136.2,165.1,137.90000000000006,9.6,0,114,23.149999999999995,118,14.03,71.00000000000009,6.210000000000001,5,2.59,94.00000000000001,0,0,"cluster_8","Label9"
0,118.50000000000001,177.8,255.70000000000013,12.1,1,92,20.149999999999995,108.99999999999999,15.110000000000001,98.00000000000013,11.509999999999998,4,3.27,104,0,0,"cluster_8","Label9"
0,153.20000000000002,229.69999999999996,148.20000000000005,10.700000000000001,1,65,26.04,90,19.52,94.00000000000013,6.670000000000001,8,2.89,16,0,0,"cluster_8","Label9"
0,108.30000000000001,183.6,176.60000000000008,13.5,0,86.99999999999999,18.41,116,15.609999999999998,109.00000000000014,7.95,2,3.6499999999999995,183,0,0,"cluster_8","Label9"
0,168.6,187.69999999999996,216.5000000000001,14.400000000000002,2,92,28.659999999999997,107,15.950000000000001,95.00000000000013,9.740000000000002,8,3.89,147,0,0,"cluster_8","Label9"
0,166.9,221.8,243.90000000000015,12.800000000000002,3,98.00000000000001,28.37,77,18.85,114.00000000000016,10.98,4,3.46,123,0,0,"cluster_8","Label9"
0,146.00000000000003,203,151.8000000000001,13.3,1,120.99999999999999,24.82,141,17.260000000000005,120.00000000000016,6.83,2,3.59,97,0,0,"cluster_8","Label9"
0,131.6,179.3,251.20000000000013,15.5,1,95.00000000000001,22.37,108.99999999999999,15.24,129.00000000000017,11.3,3.0000000000000004,4.19,131,0,0,"cluster_8","Label9"
0,146.40000000000003,196.49999999999997,230.10000000000014,7.800000000000001,1,107,24.89,99,16.7,106.00000000000014,10.349999999999998,2,2.11,66,0,0,"cluster_8","Label9"
0,71.20000000000002,304.4,183.3000000000001,8.6,0,90,12.1,118.99999999999999,25.87,103.00000000000014,8.25,4,2.32,155,0,0,"cluster_8","Label9"
0,123.2,190,170.3000000000001,12.9,4,103.99999999999999,20.939999999999998,117,16.15,95.00000000000013,7.66,5,3.48,123,0,0,"cluster_8","Label9"
0,128.7,240.8,237.7000000000001,12.800000000000002,1,78,21.88,133,20.47,121.00000000000016,10.7,6.000000000000001,3.46,63.00000000000001,0,0,"cluster_8","Label9"
0,150.00000000000003,218.5,212.40000000000012,9.8,3,122,25.5,116,18.57,89.00000000000013,9.559999999999999,1,2.65,96,0,0,"cluster_8","Label9"
0,164.1,206,194.70000000000007,11.400000000000002,1,106,27.9,56,17.51,124.00000000000017,8.76,2,3.08,53,0,0,"cluster_8","Label9"
0,154.4,217.19999999999996,185.4000000000001,13.900000000000002,1,130,26.25,101,18.46,52.00000000000007,8.34,4,3.75,101,0,0,"cluster_8","Label9"
0,149.60000000000002,200.7,181.20000000000007,14.3,0,120,25.429999999999996,85,17.06,107.00000000000014,8.15,9,3.8600000000000003,93,0,0,"cluster_8","Label9"
0,122.00000000000001,138.3,224.2000000000001,5.8,1,92,20.74,113.99999999999999,11.76,128.00000000000017,10.09,5,1.57,73,0,0,"cluster_8","Label9"
0,177.20000000000002,270.4,231.50000000000014,14.000000000000002,2,88,30.12,99,22.980000000000004,90.00000000000013,10.420000000000002,2,3.78,120,0,0,"cluster_8","Label9"
0,133.1,206.49999999999997,221.6000000000001,10.3,1,80,22.63,119.99999999999999,17.55,96.00000000000013,9.970000000000002,8,2.78,196,0,0,"cluster_8","Label9"
0,154.4,203.8,158.70000000000007,11.8,0,130,26.25,90,17.32,59.00000000000008,7.14,3.0000000000000004,3.19,135,0,0,"cluster_8","Label9"
0,166,236.09999999999997,134.30000000000007,10.9,1,102,28.22,97,20.07,93.00000000000013,6.040000000000001,4,2.94,100,0,0,"cluster_8","Label9"
0,174.5,180.2,179.00000000000009,10.700000000000001,2,98.00000000000001,29.67,102.99999999999999,15.32,89.00000000000013,8.060000000000002,2,2.89,64,0,0,"cluster_8","Label9"
0,152.9,171.2,257.00000000000017,12.000000000000002,2,119,25.989999999999995,107,14.55,106.00000000000014,11.57,5,3.24,88,0,0,"cluster_8","Label9"
0,150.8,295.9,247.20000000000013,12.5,1,85,25.64,87.99999999999999,25.150000000000002,104.00000000000014,11.119999999999997,1,3.38,86.00000000000001,0,0,"cluster_8","Label9"
0,153.60000000000002,262.1,225.50000000000014,9.8,2,148,26.11,87,22.28,99.00000000000014,10.149999999999999,3.0000000000000004,2.65,148,0,0,"cluster_8","Label9"
0,180.5,229.99999999999997,232.5000000000001,10.600000000000001,0,126,30.689999999999998,97.99999999999999,19.55,73.00000000000009,10.46,3.0000000000000004,2.86,63.00000000000001,0,0,"cluster_8","Label9"
0,123.10000000000001,182,244.60000000000014,12.6,2,106,20.93,102,15.47,75.00000000000009,11.010000000000002,7.000000000000001,3.4,102.00000000000001,0,0,"cluster_8","Label9"
0,165.7,257.4,170.8000000000001,10,1,94,28.17,80,21.88,114.00000000000016,7.690000000000001,4,2.7,76,0,0,"cluster_8","Label9"
0,154.8,287.7,208.40000000000012,5.9,3,82,26.32,108.99999999999999,24.45,80.00000000000011,9.379999999999999,9,1.59,109,0,0,"cluster_8","Label9"
