"Age","Workclass","fnlwgt","Education","Education-Num","Marital Status","Occupation","Relationship","Race","Sex","Capital Gain","Capital Loss","Hours per week","Country","Income","Gender with Income","RowID","Census Year"
22,"Local-gov",138575,"HS-grad",9,"Never-married","Protective-serv","Unmarried","White","Male",,,56,"United-States","below50K","Male-below50K","Row17246",1994
28,"Private",44767,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",,,50,"United-States","above50K","Male-above50K","Row17261",1994
37,"Private",78928,"9th",5,"Married-civ-spouse","Other-service","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row17406",1994
20,"Local-gov",235894,"Some-college",10,"Never-married","Farming-fishing","Own-child","White","Male",,,40,"United-States","below50K","Male-below50K","Row17423",1994
69,"Self-emp-not-inc",29980,"7th-8th",4,"Never-married","Farming-fishing","Other-relative","White","Male",,,10,"United-States","below50K","Male-below50K","Row17435",1994
38,"Federal-gov",37683,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Female",,,57,"Canada","above50K","Female-above50K","Row17538",1994
47,"Private",204692,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row17569",1994
55,"Private",226875,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row17596",1994
61,"Private",133164,"7th-8th",4,"Never-married","Other-service","Not-in-family","White","Male",,,48,"United-States","below50K","Male-below50K","Row17610",1994
35,"Private",259846,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,55,"United-States","below50K","Male-below50K","Row17631",1994
27,,216479,"Bachelors",13,"Married-civ-spouse",,"Wife","White","Female",,,24,"United-States","above50K","Female-above50K","Row17648",1994
57,"Private",159319,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,50,"United-States","above50K","Male-above50K","Row17654",1994
40,"Private",187802,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row17689",1994
37,"Private",549174,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,50,"United-States","above50K","Male-above50K","Row17715",1994
38,"Private",33105,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Amer-Indian-Eskimo","Male",,,70,"United-States","above50K","Male-above50K","Row17733",1994
22,"Private",304602,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",,,40,"United-States","below50K","Male-below50K","Row17751",1994
18,,118847,"HS-grad",9,"Never-married",,"Own-child","White","Female",,,24,"United-States","below50K","Female-below50K","Row17762",1994
27,"Private",204648,"Assoc-voc",11,"Never-married","Machine-op-inspct","Unmarried","Black","Female",,,40,"United-States","below50K","Female-below50K","Row17788",1994
40,"Private",195394,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row17799",1994
44,"Self-emp-not-inc",149943,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",,,60,"Taiwan","above50K","Male-above50K","Row17823",1994
46,"Private",186078,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Female",,,45,"United-States","below50K","Female-below50K","Row17844",1994
29,"Local-gov",133327,"Some-college",10,"Never-married","Farming-fishing","Not-in-family","White","Male",,,40,"United-States","below50K","Male-below50K","Row17874",1994
54,"Private",346014,"Some-college",10,"Married-civ-spouse","Craft-repair","Wife","White","Female",,,40,"United-States","below50K","Female-below50K","Row17898",1994
66,,37331,"HS-grad",9,"Married-civ-spouse",,"Husband","White","Male",,,15,"United-States","below50K","Male-below50K","Row17905",1994
41,"Private",97632,"Some-college",10,"Divorced","Sales","Not-in-family","Asian-Pac-Islander","Female",,,32,"United-States","below50K","Female-below50K","Row17947",1994
68,"Local-gov",242095,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row17957",1994
56,"Private",133025,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",,,50,"United-States","below50K","Male-below50K","Row17987",1994
66,"Self-emp-inc",249043,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",,,26,"United-States","above50K","Male-above50K","Row18006",1994
45,"Self-emp-not-inc",183710,"9th",5,"Married-civ-spouse","Farming-fishing","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row18049",1994
36,"Self-emp-inc",487085,"7th-8th",4,"Never-married","Craft-repair","Unmarried","Black","Male",,,40,"United-States","below50K","Male-below50K","Row18058",1994
55,"Local-gov",133201,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,50,"United-States","below50K","Male-below50K","Row18060",1994
33,"Private",277455,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",,,40,"United-States","below50K","Male-below50K","Row18072",1994
42,"Private",303155,"Assoc-acdm",12,"Divorced","Adm-clerical","Not-in-family","White","Male",,,40,"United-States","below50K","Male-below50K","Row18093",1994
28,"State-gov",155397,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",,,55,"United-States","below50K","Male-below50K","Row18115",1994
42,"Private",245317,"10th",6,"Married-civ-spouse","Transport-moving","Husband","White","Male",,,50,"United-States","below50K","Male-below50K","Row18116",1994
34,"Private",101345,"Bachelors",13,"Married-civ-spouse","Sales","Wife","White","Female",,,40,"United-States","above50K","Female-above50K","Row18153",1994
56,"Private",102106,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row18175",1994
26,"Private",152452,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",,,50,"United-States","below50K","Male-below50K","Row18179",1994
26,"Private",64289,"HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",,,40,"United-States","below50K","Male-below50K","Row18208",1994
30,"Private",252752,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",,,40,"United-States","below50K","Female-below50K","Row18255",1994
42,"Private",223934,"Assoc-acdm",12,"Divorced","Exec-managerial","Unmarried","White","Female",,,40,"United-States","below50K","Female-below50K","Row18260",1994
20,"Private",133061,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",,,40,"United-States","below50K","Male-below50K","Row18293",1994
62,,337721,"HS-grad",9,"Married-civ-spouse",,"Husband","White","Male",,,8,"United-States","below50K","Male-below50K","Row18331",1994
39,"Private",97136,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",,,40,"United-States","below50K","Female-below50K","Row18391",1994
27,"Self-emp-inc",376936,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",,,50,"United-States","below50K","Male-below50K","Row18400",1994
47,"Self-emp-inc",181130,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,50,"United-States","above50K","Male-above50K","Row18408",1994
32,"State-gov",200469,"Some-college",10,"Never-married","Protective-serv","Unmarried","Black","Female",,,40,"United-States","below50K","Female-below50K","Row18504",1994
43,"Private",160943,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",,,40,"United-States","above50K","Male-above50K","Row18508",1994
21,"Private",111676,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row18546",1994
60,"Private",148522,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Amer-Indian-Eskimo","Male",,,40,"United-States","below50K","Male-below50K","Row18697",1994
28,"Private",22422,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Male",,,40,"United-States","below50K","Male-below50K","Row18731",1994
51,"Private",228516,"HS-grad",9,"Married-spouse-absent","Craft-repair","Not-in-family","White","Male",,,45,"Columbia","below50K","Male-below50K","Row18787",1994
35,"Self-emp-not-inc",157473,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row18793",1994
50,"Local-gov",226497,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",,,52,"United-States","above50K","Male-above50K","Row18826",1994
66,"Self-emp-not-inc",174995,"Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,30,"Hungary","below50K","Male-below50K","Row18839",1994
37,"Private",201259,"11th",7,"Divorced","Transport-moving","Not-in-family","White","Male",,,65,"United-States","below50K","Male-below50K","Row18856",1994
30,"Private",509500,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",,,45,"United-States","above50K","Female-above50K","Row18860",1994
52,"Private",144361,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row18871",1994
39,"Private",163237,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,60,"United-States","below50K","Male-below50K","Row18876",1994
48,"Private",64479,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",,,47,"United-States","below50K","Male-below50K","Row18907",1994
23,"Private",216639,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row18950",1994
56,"Private",235205,"HS-grad",9,"Widowed","Other-service","Unmarried","White","Female",,,40,"United-States","below50K","Female-below50K","Row18997",1994
21,"Private",251603,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row19026",1994
45,,119835,"7th-8th",4,"Divorced",,"Not-in-family","Amer-Indian-Eskimo","Male",,,48,"United-States","below50K","Male-below50K","Row19073",1994
44,"Private",195881,"Some-college",10,"Divorced","Exec-managerial","Other-relative","White","Female",,,45,"United-States","below50K","Female-below50K","Row19092",1994
21,"Private",131473,"Some-college",10,"Never-married","Sales","Own-child","Asian-Pac-Islander","Male",,,20,"Vietnam","below50K","Male-below50K","Row19094",1994
40,"Private",141537,"10th",6,"Divorced","Machine-op-inspct","Not-in-family","Black","Female",,,40,"United-States","below50K","Female-below50K","Row19159",1994
52,"Private",110563,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row19204",1994
23,"Private",165474,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",,,40,"United-States","below50K","Male-below50K","Row19213",1994
32,"Private",54782,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",,,40,"United-States","below50K","Female-below50K","Row19232",1994
26,"Private",169121,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",,,48,"United-States","above50K","Male-above50K","Row19272",1994
45,"Private",513660,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",,,40,"United-States","below50K","Male-below50K","Row19317",1994
38,"State-gov",110426,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Wife","White","Female",,,40,,"above50K","Female-above50K","Row19326",1994
67,"Self-emp-not-inc",148690,"Masters",14,"Widowed","Prof-specialty","Not-in-family","White","Male",,,2,"United-States","above50K","Male-above50K","Row19353",1994
47,"Private",341762,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",,,33,"United-States","below50K","Male-below50K","Row19405",1994
20,"Private",174714,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",,,40,"United-States","below50K","Male-below50K","Row19406",1994
24,"Local-gov",176178,"Assoc-acdm",12,"Never-married","Prof-specialty","Own-child","White","Female",,,2,"United-States","below50K","Female-below50K","Row19427",1994
49,"Private",411273,"10th",6,"Divorced","Machine-op-inspct","Not-in-family","Black","Male",,,40,"United-States","below50K","Male-below50K","Row19435",1994
43,"Private",52498,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",,,40,"United-States","above50K","Female-above50K","Row19470",1994
46,"Federal-gov",46537,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row19485",1994
44,"Private",111891,"Some-college",10,"Separated","Sales","Other-relative","Black","Female",,,35,"United-States","below50K","Female-below50K","Row19575",1994
39,"Local-gov",67187,"HS-grad",9,"Never-married","Exec-managerial","Own-child","Amer-Indian-Eskimo","Female",,,40,"United-States","below50K","Female-below50K","Row19580",1994
52,"Private",208302,"HS-grad",9,"Divorced","Other-service","Other-relative","White","Male",,,30,"United-States","below50K","Male-below50K","Row19665",1994
17,"Private",152652,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",,,25,"United-States","below50K","Male-below50K","Row19671",1994
22,"Private",202745,"HS-grad",9,"Never-married","Machine-op-inspct","Other-relative","White","Male",,,55,"United-States","below50K","Male-below50K","Row19728",1994
42,,234277,"HS-grad",9,"Married-spouse-absent",,"Not-in-family","White","Male",,,35,"United-States","below50K","Male-below50K","Row19830",1994
29,,153167,"Some-college",10,"Never-married",,"Own-child","Black","Female",,,40,"United-States","below50K","Female-below50K","Row19857",1994
34,"Self-emp-not-inc",87209,"Masters",14,"Married-civ-spouse","Farming-fishing","Husband","White","Male",,,60,"United-States","below50K","Male-below50K","Row19862",1994
21,"Private",211601,"Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Female",,,40,"United-States","below50K","Female-below50K","Row19933",1994
67,"Private",118363,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",,,5,"United-States","below50K","Female-below50K","Row19942",1994
35,"Private",356238,"Assoc-acdm",12,"Never-married","Other-service","Not-in-family","White","Female",,,80,"United-States","above50K","Female-above50K","Row19944",1994
26,"Private",276309,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","Black","Female",,,20,"United-States","below50K","Female-below50K","Row19951",1994
45,"Private",175262,"9th",5,"Married-civ-spouse","Handlers-cleaners","Husband","Asian-Pac-Islander","Male",,,40,"India","below50K","Male-below50K","Row19959",1994
30,"Private",328242,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",,,40,"Hong","above50K","Male-above50K","Row19964",1994
41,"Private",95168,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",,,40,"United-States","below50K","Female-below50K","Row20006",1994
58,"Private",174040,"Some-college",10,"Never-married","Farming-fishing","Not-in-family","White","Male",,,40,"United-States","below50K","Male-below50K","Row20049",1994
22,"Private",153516,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",,,40,"United-States","below50K","Male-below50K","Row20063",1994
55,"Federal-gov",145401,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row20079",1994
27,"Private",191177,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",,,40,"United-States","below50K","Female-below50K","Row20087",1994
18,"Private",210574,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",,,20,"United-States","below50K","Female-below50K","Row20204",1994
45,"Federal-gov",81487,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",,,40,"Puerto-Rico","above50K","Male-above50K","Row20216",1994
25,,335376,"Bachelors",13,"Never-married",,"Own-child","White","Female",,,30,"United-States","below50K","Female-below50K","Row20266",1994
40,"Private",177027,"Bachelors",13,"Married-civ-spouse","Other-service","Wife","Asian-Pac-Islander","Female",,,52,"Japan","above50K","Female-above50K","Row20292",1994
36,"Local-gov",113337,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",,,42,"United-States","above50K","Male-above50K","Row20362",1994
28,"Private",365411,"9th",5,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,42,"United-States","below50K","Male-below50K","Row20372",1994
38,"Self-emp-not-inc",29430,"Some-college",10,"Divorced","Machine-op-inspct","Unmarried","White","Male",,,40,"United-States","below50K","Male-below50K","Row20388",1994
54,"Private",140359,"7th-8th",4,"Divorced","Machine-op-inspct","Unmarried","White","Female",,,40,"United-States","below50K","Female-below50K","Row20416",1994
64,"Self-emp-inc",213574,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,10,"United-States","below50K","Male-below50K","Row20458",1994
22,"Private",167787,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row20478",1994
52,"Local-gov",194788,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Female",,,60,"United-States","above50K","Female-above50K","Row20490",1994
27,"Private",263614,"Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,45,"United-States","above50K","Male-above50K","Row20522",1994
42,"Private",344624,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",,,50,"United-States","above50K","Male-above50K","Row20579",1994
34,"Private",125279,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row20627",1994
39,"Private",160123,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row20631",1994
62,"Private",69867,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,55,"United-States","above50K","Male-above50K","Row20662",1994
51,"Federal-gov",217647,"Some-college",10,"Divorced","Prof-specialty","Not-in-family","Black","Female",,,40,"United-States","below50K","Female-below50K","Row20668",1994
35,"Self-emp-not-inc",127930,"HS-grad",9,"Married-spouse-absent","Farming-fishing","Not-in-family","White","Male",,,60,"United-States","below50K","Male-below50K","Row20675",1994
36,"Private",139364,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",,,50,"United-States","above50K","Male-above50K","Row20694",1994
55,"Local-gov",165695,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Male",,,40,"United-States","below50K","Male-below50K","Row20739",1994
21,"Private",275291,"Some-college",10,"Never-married","Sales","Own-child","White","Male",,,12,"United-States","below50K","Male-below50K","Row20808",1994
37,"Private",359131,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Female",,,48,"United-States","below50K","Female-below50K","Row20831",1994
30,"Private",32008,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",,,72,"United-States","below50K","Female-below50K","Row20846",1994
30,"Private",191777,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Black","Female",,,40,,"below50K","Female-below50K","Row20847",1994
22,"Private",157332,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",,,40,"United-States","below50K","Female-below50K","Row20883",1994
77,"Self-emp-not-inc",71676,"Some-college",10,"Widowed","Adm-clerical","Not-in-family","White","Female",,,1,"United-States","below50K","Female-below50K","Row20909",1994
36,"Private",185405,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",,,50,"United-States","above50K","Male-above50K","Row21016",1994
24,"Private",52028,"1st-4th",2,"Married-civ-spouse","Other-service","Own-child","Asian-Pac-Islander","Female",,,5,"Vietnam","below50K","Female-below50K","Row21048",1994
38,"Private",191479,"Some-college",10,"Divorced","Exec-managerial","Own-child","Black","Female",,,40,"United-States","below50K","Female-below50K","Row21061",1994
36,"Federal-gov",47310,"Some-college",10,"Divorced","Exec-managerial","Unmarried","Black","Female",,,40,"United-States","above50K","Female-above50K","Row21068",1994
23,"Private",283796,"12th",8,"Never-married","Machine-op-inspct","Other-relative","White","Male",,,30,"Mexico","below50K","Male-below50K","Row21069",1994
24,"Private",51973,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",,,20,"United-States","below50K","Female-below50K","Row21100",1994
47,"Self-emp-not-inc",102583,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",,,35,"United-States","below50K","Male-below50K","Row21233",1994
68,"Private",225612,"Bachelors",13,"Widowed","Sales","Not-in-family","White","Male",,,35,"United-States","above50K","Male-above50K","Row21234",1994
65,,404601,"HS-grad",9,"Married-civ-spouse",,"Husband","White","Male",,,30,"United-States","below50K","Male-below50K","Row21243",1994
53,"Self-emp-not-inc",98829,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,50,"United-States","below50K","Male-below50K","Row21290",1994
22,,110622,"Bachelors",13,"Never-married",,"Own-child","Asian-Pac-Islander","Female",,,15,"Taiwan","below50K","Female-below50K","Row21348",1994
22,"Private",125010,"Assoc-voc",11,"Never-married","Priv-house-serv","Not-in-family","White","Female",,,30,"United-States","below50K","Female-below50K","Row21407",1994
60,"Self-emp-inc",90915,"11th",7,"Married-civ-spouse","Transport-moving","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row21408",1994
59,"Self-emp-not-inc",32855,"7th-8th",4,"Married-civ-spouse","Farming-fishing","Husband","White","Male",,,70,"United-States","below50K","Male-below50K","Row21419",1994
21,,357029,"Some-college",10,"Married-civ-spouse",,"Wife","Black","Female",,,20,"United-States","below50K","Female-below50K","Row21465",1994
74,"Self-emp-not-inc",173929,"Doctorate",16,"Married-spouse-absent","Prof-specialty","Not-in-family","White","Male",,,25,"United-States","above50K","Male-above50K","Row21473",1994
33,"Private",53042,"12th",8,"Never-married","Craft-repair","Own-child","Black","Male",,,40,"United-States","below50K","Male-below50K","Row21498",1994
25,,196627,"11th",7,"Never-married",,"Own-child","White","Male",,,40,"United-States","below50K","Male-below50K","Row21528",1994
50,"State-gov",78649,"Some-college",10,"Married-spouse-absent","Adm-clerical","Unmarried","Amer-Indian-Eskimo","Female",,,40,"United-States","below50K","Female-below50K","Row21555",1994
38,"Private",203169,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,50,"United-States","above50K","Male-above50K","Row21606",1994
48,"Private",233511,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",,,50,"United-States","above50K","Male-above50K","Row21610",1994
68,,192052,"Some-college",10,"Married-civ-spouse",,"Wife","White","Female",,,40,"United-States","below50K","Female-below50K","Row21725",1994
39,"Private",36376,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",,,60,"United-States","below50K","Male-below50K","Row21751",1994
40,"Private",307767,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",,,60,"United-States","below50K","Male-below50K","Row21791",1994
38,,212048,"Prof-school",15,"Divorced",,"Not-in-family","White","Female",,,30,"United-States","below50K","Female-below50K","Row21799",1994
18,"Private",188616,"11th",7,"Never-married","Sales","Own-child","White","Male",,,15,"United-States","below50K","Male-below50K","Row21813",1994
51,"Self-emp-not-inc",306784,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,30,"United-States","below50K","Male-below50K","Row21860",1994
65,"Private",23580,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row21879",1994
38,"Private",144860,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,65,"United-States","below50K","Male-below50K","Row21882",1994
38,"Self-emp-inc",187934,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",,,20,"Poland","below50K","Female-below50K","Row21921",1994
17,"Private",295991,"10th",6,"Never-married","Adm-clerical","Own-child","White","Female",,,20,"United-States","below50K","Female-below50K","Row21943",1994
30,"Private",111567,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",,,48,"United-States","below50K","Male-below50K","Row21974",1994
42,"Private",42907,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Male",,,48,"United-States","below50K","Male-below50K","Row21984",1994
23,"State-gov",287988,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",,,40,"United-States","above50K","Male-above50K","Row22040",1994
66,,186030,"7th-8th",4,"Married-civ-spouse",,"Husband","White","Male",,,32,"United-States","below50K","Male-below50K","Row22109",1994
44,"Local-gov",433705,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",,,52,"United-States","above50K","Male-above50K","Row22156",1994
41,"Private",22201,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",,,40,"Japan","above50K","Male-above50K","Row22174",1994
27,"Private",38606,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",,,45,"United-States","below50K","Male-below50K","Row22191",1994
22,"Private",192017,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",,,40,"United-States","below50K","Male-below50K","Row22211",1994
54,"Self-emp-inc",147239,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,60,"United-States","above50K","Male-above50K","Row22284",1994
31,"Private",193477,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,55,"United-States","below50K","Male-below50K","Row22354",1994
22,,224238,"Some-college",10,"Never-married",,"Own-child","White","Male",,,2,"United-States","below50K","Male-below50K","Row22387",1994
22,,182387,"Some-college",10,"Never-married",,"Not-in-family","Asian-Pac-Islander","Female",,,12,"Thailand","below50K","Female-below50K","Row22405",1994
27,"Private",85126,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row22435",1994
51,"Private",355954,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,60,"United-States","above50K","Male-above50K","Row22452",1994
59,"Private",308118,"Assoc-acdm",12,"Widowed","Exec-managerial","Not-in-family","White","Female",,,40,"United-States","above50K","Female-above50K","Row22574",1994
47,"Federal-gov",168109,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",,,70,"United-States","below50K","Male-below50K","Row22599",1994
32,"Self-emp-inc",275094,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",,,55,"Mexico","above50K","Male-above50K","Row22671",1994
18,"Private",167979,"11th",7,"Never-married","Sales","Own-child","White","Male",,,15,"United-States","below50K","Male-below50K","Row22673",1994
19,"Private",67759,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",,,43,"United-States","below50K","Male-below50K","Row22674",1994
34,"State-gov",253121,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row22711",1994
26,"Local-gov",213451,"Some-college",10,"Never-married","Other-service","Own-child","Black","Female",,,10,"Jamaica","below50K","Female-below50K","Row22717",1994
28,"Self-emp-not-inc",282972,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",,,4,"United-States","below50K","Female-below50K","Row22728",1994
38,"Private",112497,"HS-grad",9,"Never-married","Prof-specialty","Not-in-family","White","Male",,,40,"United-States","above50K","Male-above50K","Row22730",1994
25,,126797,"HS-grad",9,"Married-spouse-absent",,"Not-in-family","White","Male",,,40,"United-States","below50K","Male-below50K","Row22795",1994
42,"Private",52849,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row22802",1994
46,"Private",403911,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","Black","Male",,,40,"United-States","above50K","Male-above50K","Row22806",1994
30,"State-gov",137613,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",,,20,"Taiwan","below50K","Male-below50K","Row22956",1994
38,"Private",107303,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row23020",1994
27,"Private",133425,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Female",,,50,"United-States","below50K","Female-below50K","Row23085",1994
18,,78181,"HS-grad",9,"Never-married",,"Own-child","White","Female",,,20,"United-States","below50K","Female-below50K","Row23176",1994
37,"State-gov",160910,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,45,"United-States","below50K","Male-below50K","Row23194",1994
30,"Private",281030,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row23223",1994
58,"Private",248739,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",,,53,"United-States","above50K","Male-above50K","Row23244",1994
